#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,Unknown3,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,Unknown4,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
43557,陳舊的地圖G17,,"裝在瓶子裡的陳舊地圖。
可以透過「解讀」來破譯上面的具體內容。
推薦狀態：100級8人小隊",陳舊的地圖G17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,28,1,1350,21,0,0,25930,40,170,0,0,0,0,1,18,61,60,0,60,0,2,0,True,False,False,False,False,False,False,False
43558,複製原畫«行星神妮美雅»,,畫家得到天啟後製作的十二神肖像畫，主題為行星神妮美雅。,複製原畫«行星神妮美雅»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,198104,1,20000,357,0,0,51565,1,20103,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
43559,複製原畫«戰爭神哈羅妮»,,畫家得到天啟後製作的十二神肖像畫，主題為戰爭神哈羅妮。,複製原畫«戰爭神哈羅妮»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,198105,1,20000,357,0,0,51566,1,20100,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
43560,複製原畫«月亮神梅茵菲娜»,,畫家得到天啟後製作的十二神肖像畫，主題為月亮神梅茵菲娜。,複製原畫«月亮神梅茵菲娜»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,198106,1,20000,357,0,0,51561,1,20101,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
43561,複製原畫«知識神沙利亞克»,,畫家得到天啟後製作的十二神肖像畫，主題為知識神沙利亞克。,複製原畫«知識神沙利亞克»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,198107,1,20000,357,0,0,51562,1,20102,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
43562,複製原畫«海之女神利姆萊茵»,,畫家得到天啟後製作的十二神肖像畫，主題為海之女神利姆萊茵。,複製原畫«海之女神利姆萊茵»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,198108,1,20000,357,0,0,51563,1,20104,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
43563,複製原畫«放浪神奧修昂»,,畫家得到天啟後製作的十二神肖像畫，主題為放浪神奧修昂。,複製原畫«放浪神奧修昂»,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,198109,1,20000,357,0,0,51564,1,20105,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
43564,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
43565,肖像教材：火山之心,,"拓展表現手法的藝術教材。
使用後可習得背景、裝飾框、裝飾物等
特定的肖像設計樣式。",肖像教材：火山之心,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,154,1,2,0,0,0,26625,1,44000,2234,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43566,肖像教材：機關大殿,,"拓展表現手法的藝術教材。
使用後可習得背景、裝飾框、裝飾物等
特定的肖像設計樣式。",肖像教材：機關大殿,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,155,1,2,0,0,0,26625,1,44000,2234,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
43567,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
43568,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
43569,小小海牛,,"獲得新寵物「小小海牛」。
棲息在生息河岸流域的海牛幼體，身體軟軟彈彈的，正處於生長期。",小小海牛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59907,1,31000,2563,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43570,飛梭M9,,"獲得新寵物「飛梭M9」。
新生亞歷山德里亞聯合王國以單座位浮行機為原型製造的玩具，飛行時會發出尖銳的聲音。",飛梭M9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59908,1,31000,2564,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43571,小羊駝,,"獲得新寵物「小羊駝」。
出生在瓦丘恩佩洛的羊駝，口水還不是很臭。",小羊駝,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,59909,1,31000,2565,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43572,吸蜜怪,,"獲得新寵物「吸蜜怪」。
棲息在圖拉爾大陸的吸血生物幼獸。其實不喜歡血腥味。",吸蜜怪,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59910,1,31020,2566,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43573,中角羊,,"獲得新寵物「中角羊」。
棲息在荒野的山羊幼體，角的大小意味著未來可期。",中角羊,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59911,1,31000,2567,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,False,False,False,False,False
43574,伊克提,,"獲得新寵物「伊克提」。
以狩獵之神伊庫的綽號命名的獰豹幼體，即便身體幼小但仍是出色的狩獵者。",伊克提,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,59912,1,31000,2568,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43575,小綠鳥,,"獲得新寵物「小綠鳥」。
美麗的綠色雛鳥。在西圖拉爾大陸上被視為神明的一種。",小綠鳥,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59913,1,31000,2569,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,False,False,False,False,False
43576,小巧郊狼,,"獲得新寵物「小巧郊狼」。
敏捷且聰慧的小型郊狼，會運用閃電般的速度衝向獵物。",小巧郊狼,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,59914,1,31000,2570,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43577,洛洛洛特雪精,,"獲得新寵物「洛洛洛特雪精」。
沃克佐莫山的小小雪精，圓圓的頭部十分耀眼。",洛洛洛特雪精,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59915,1,31000,2571,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43578,玉米大人,,"獲得新寵物「玉米大人」。
自稱是古老聖靈的某種類似玉米的東西，無法容忍有人餓肚子。",玉米大人,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,59916,1,31000,2572,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43579,酒杯刺,,"獲得新寵物「酒杯刺」。
小型的酒桶刺，正在練習針灸。",酒杯刺,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59917,1,31000,2573,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43580,藍貓,,"獲得新寵物「藍貓」。
擁有美麗青灰毛色的貓，看似冷酷，但其實很愛撒嬌。",藍貓,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,59918,1,31000,2574,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43581,說話的石頭,,"獲得新寵物「說話的石頭」。
尤卡巨人族的遺物，十分喜歡聊天。",說話的石頭,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59919,1,31000,2575,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43582,輝鱗人玩偶,,"獲得新寵物「輝鱗人玩偶」。
以輝鱗族小孩為原型的魔法人偶，就連柔軟的鱗片也忠實再現。",輝鱗人玩偶,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59920,1,31000,2576,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,False,False,False,False,False
43583,惡作劇小丑,,"獲得新寵物「惡作劇小丑」。
好像是某個遊樂園的紀念品小丑人偶，不知為何會動會笑。",惡作劇小丑,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59921,1,31000,2577,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43584,鐵皮哨兵T1,,"獲得新寵物「鐵皮哨兵T1」。
數百年前製作的玩具人偶，原型是想像中的未來士兵。",鐵皮哨兵T1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,59922,1,31000,2578,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,True,False,False,False,False
43585,驗證體安波羅修,,"獲得新寵物「驗證體安波羅修」。
在實驗體安波羅修開發過程中誕生的小型驗證體。",驗證體安波羅修,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,60,0,0,59923,1,31000,2579,0,0,0,1,16,81,75,0,59,0,0,0,False,False,False,True,False,False,False,False
43586,黑小貓,,"獲得新寵物「黑小貓」。
以黑貓為原型的雷轉質人偶。成為這隻爪子的獵物吧！",黑小貓,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,59924,1,31010,2580,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,True,False,False,False,False
43587,新型迷你可露兒,,"獲得新寵物「新型迷你可露兒」。
這就是……你們為我起的名字……",新型迷你可露兒,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,59925,1,31000,2581,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43588,迷你零,,"獲得新寵物「迷你零」。
我這是回來了嗎？",迷你零,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,59926,1,31000,2582,0,0,0,1,16,81,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43589,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
43590,小鳴鼠角笛,,"獲得新坐騎。
召喚小鳴鼠的角笛。",小鳴鼠角笛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,1000,0,0,26039,1,20000,2551,0,0,0,1,16,63,90,0,59,0,1,0,False,False,False,False,False,False,False,False
43591,飛梭A9啟動鑰匙,,"獲得新坐騎。
啟動飛梭A9時所需的鑰匙。",飛梭A9啟動鑰匙,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,7500000,1000,0,0,26014,1,20000,2552,0,0,0,1,16,63,90,0,59,0,1,0,False,False,False,False,False,False,False,False
43592,羊駝角笛,,"獲得新坐騎。
召喚羊駝的角笛。",羊駝角笛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26039,1,20000,2553,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,False,False,False,False,False
43593,天災之翼,,"獲得新坐騎。
在沃刻拉朵山發現的魔法之翼。",天災之翼,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26070,1,20000,2554,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,True,False,False,False,False
43594,奇蹟之翼,,"獲得新坐騎。
在永護塔頂層發現的魔法之翼。",奇蹟之翼,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26071,1,20000,2555,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,True,False,False,False,False
43595,外勤機認證金鑰,,"獲得新坐騎。
啟動外勤機時不可缺少的認證金鑰。",外勤機認證金鑰,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26014,1,20000,2556,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,False,False,False,False,False
43596,梅瓦皮亞拉角笛,,"獲得新坐騎。
召喚梅瓦皮亞拉的角笛。",梅瓦皮亞拉角笛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26039,1,20000,2557,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,False,False,False,False,False
43597,獨輪車S1啟動鑰匙,,"獲得新坐騎。
啟動獨輪車S1時所需的鑰匙。",獨輪車S1啟動鑰匙,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26014,1,20000,2558,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,True,False,False,False,False
43598,犎牛角笛,,"獲得新坐騎。
召喚犎牛的角笛。",犎牛角笛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,1000,0,0,26038,1,20000,2559,0,0,0,1,16,63,90,0,59,0,1,0,False,False,False,False,False,False,False,False
43599,烏勒爾角笛,,"獲得新坐騎。
召喚烏勒爾的角笛。",烏勒爾角笛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,26038,1,20000,2560,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,False,False,False,False,False
43600,凱吉古拉角笛,,"獲得新坐騎。
召喚凱吉古拉的角笛。",凱吉古拉角笛,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,1000,0,0,26038,1,20000,2561,0,0,0,1,16,63,90,0,59,0,1,0,False,False,False,False,False,False,False,False
43601,圖拉爾冒險裝甲,,散發著圖拉爾風格的陸行鳥用裝甲。,圖拉爾冒險裝甲,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,58791,1,20000,2547,0,0,0,1,16,63,0,0,51,0,2,0,True,True,True,False,False,False,False,False
43602,艷翼蛇鳥裝甲,,以艷翼蛇鳥的形象設計出的陸行鳥用裝甲。,艷翼蛇鳥裝甲,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,1,0,0,58794,1,20000,2548,0,0,0,1,16,63,90,0,51,0,2,0,False,False,False,False,False,False,False,False
43603,雷轉質裝甲,,運用雷轉質技術製作的陸行鳥用裝甲。,雷轉質裝甲,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,1,0,0,58797,1,20000,2549,0,0,0,1,16,63,90,0,51,0,2,0,False,False,False,False,False,False,False,False
43604,野地裝甲,,運用圖拉爾裝飾的陸行鳥用裝甲。,野地裝甲,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,99999,0,0,0,58800,1,20000,2550,0,0,0,1,16,63,0,0,51,0,2,0,True,True,True,False,False,False,False,False
43605,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
43606,髮型樣式：二分區,,"上面記載著特殊的髮型。
使用後可在美容師那裡選擇此髮型。",髮型樣式：二分區,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,99999,1,0,0,26178,1,40000,2542,0,0,0,1,16,61,90,0,59,0,2,0,False,False,False,True,False,False,False,False
43607,奧闊帕恰山詳細地圖,,"詳細記載了高低差和障礙物等資訊的地圖。
可以加快坐騎在奧闊帕恰山的地面移動速度。",奧闊帕恰山詳細地圖,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26193,1,10000,2386,0,0,0,1,16,63,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43608,克扎瑪烏卡濕地詳細地圖,,"詳細記載了高低差和障礙物等資訊的地圖。
可以加快坐騎在克扎瑪烏卡濕地的地面移動速度。",克扎瑪烏卡濕地詳細地圖,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26193,1,10000,2387,0,0,0,1,16,63,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43609,亞克特爾樹海詳細地圖,,"詳細記載了高低差和障礙物等資訊的地圖。
可以加快坐騎在亞克特爾樹海的地面移動速度。",亞克特爾樹海詳細地圖,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26193,1,10000,2388,0,0,0,1,16,63,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43610,夏勞尼荒野詳細地圖,,"詳細記載了高低差和障礙物等資訊的地圖。
可以加快坐騎在夏勞尼荒野的地面移動速度。",夏勞尼荒野詳細地圖,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26193,1,10000,2389,0,0,0,1,16,63,0,0,59,0,0,0,True,True,True,False,False,False,False,False
43611,遺產之地詳細地圖,,"詳細記載了高低差和障礙物等資訊的地圖。
可以加快坐騎在遺產之地的地面移動速度。",遺產之地詳細地圖,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26193,1,10000,2390,0,0,0,1,16,63,0,0,59,0,0,0,True,True,True,False,False,False,False,False
