#,Text,LogKind,Unknown0,Unknown1,Unknown_70,Unknown2
9105,附近沒感覺到隱藏的陷阱！,57,32,0,0,False
9106,影之力正在向地面聚集……,57,33,0,0,False
9107,在此處無法發揮效果……,60,9,0,0,False
9108,無法使用乙太之節，元素等級不足。,60,8,0,0,False
9109,無法使用乙太之節，尚未做好傳送準備。,60,8,0,0,False
9110,發生了「亂靈流」，豐水地帶的乙太出現了紊亂！,57,33,0,0,False
9111,通過打倒分身，本體被削弱了！,57,33,0,0,False
9112,沒有打倒分身，未對本體產生影響……,57,33,0,0,False
9113,被傳送到了別的地方……,57,33,0,0,False
9114,,0,0,0,0,False
9115,,0,0,0,0,False
9116,,0,0,0,0,False
9117,,0,0,0,0,False
9118,,0,0,0,0,False
9119,,0,0,0,0,False
9120,,0,0,0,0,False
9121,,0,0,0,0,False
9122,,0,0,0,0,False
9123,,0,0,0,0,False
9124,,0,0,0,0,False
9125,,0,0,0,0,False
9126,,0,0,0,0,False
9127,,0,0,0,0,False
9128,,0,0,0,0,False
9129,,0,0,0,0,False
9130,,0,0,0,0,False
9131,,0,0,0,0,False
9132,,0,0,0,0,False
9133,,0,0,0,0,False
9134,,0,0,0,0,False
9135,,0,0,0,0,False
9136,,0,0,0,0,False
9137,,0,0,0,0,False
9138,,0,0,0,0,False
9139,,0,0,0,0,False
9140,,0,0,0,0,False
9141,,0,0,0,0,False
9142,,0,0,0,0,False
9143,,0,0,0,0,False
9144,,0,0,0,0,False
9145,,0,0,0,0,False
9146,,0,0,0,0,False
9147,,0,0,0,0,False
9148,,0,0,0,0,False
9149,,0,0,0,0,False
9150,,0,0,0,0,False
9151,,0,0,0,0,False
9152,,0,0,0,0,False
9153,,0,0,0,0,False
9154,,0,0,0,0,False
9155,,0,0,0,0,False
9156,,0,0,0,0,False
9157,,0,0,0,0,False
9158,,0,0,0,0,False
9159,,0,0,0,0,False
9160,,0,0,0,0,False
9161,,0,0,0,0,False
9162,,0,0,0,0,False
9163,,0,0,0,0,False
9164,,0,0,0,0,False
9165,,0,0,0,0,False
9166,,0,0,0,0,False
9167,,0,0,0,0,False
9168,,0,0,0,0,False
9169,,0,0,0,0,False
9170,,0,0,0,0,False
9171,,0,0,0,0,False
9172,,0,0,0,0,False
9173,,0,0,0,0,False
9174,,0,0,0,0,False
9175,,0,0,0,0,False
9176,,0,0,0,0,False
9177,,0,0,0,0,False
9178,,0,0,0,0,False
9179,,0,0,0,0,False
9180,,0,0,0,0,False
9181,,0,0,0,0,False
9182,,0,0,0,0,False
9183,,0,0,0,0,False
9184,,0,0,0,0,False
9185,,0,0,0,0,False
9186,,0,0,0,0,False
9187,,0,0,0,0,False
9188,,0,0,0,0,False
9189,,0,0,0,0,False
9190,,0,0,0,0,False
9191,,0,0,0,0,False
9192,,0,0,0,0,False
9193,,0,0,0,0,False
9194,,0,0,0,0,False
9195,,0,0,0,0,False
9196,,0,0,0,0,False
9197,,0,0,0,0,False
9198,,0,0,0,0,False
9199,"退出後將沒有成員擔任管理員。
請在目前DC邀請新的成員正式加入或解散該跨界貝。",60,9,0,0,False
9200,跨界貝管理員的許可權只能轉讓給同一DC的成員。,60,9,0,0,False
9201,距離阿爾菲諾發動「小型隕石」還有40秒！,57,33,0,0,False
9202,距離阿爾菲諾發動「小型隕石」還有30秒！,57,33,0,0,False
9203,距離阿爾菲諾發動「小型隕石」還有20秒！,57,33,0,0,False
9204,距離阿爾菲諾發動「小型隕石」還有10秒！,57,33,0,0,False
9205,距離阿爾菲諾發動「小型隕石」還有5秒！,57,33,0,0,False
9206,獲得了！,57,33,0,0,False
9207,等人獲得了！,57,33,0,0,False
9208,無法獲得更多的，將其重新放回了寶箱中……,57,33,0,0,False
9209,Firstname Lastname使用了！,57,33,0,0,False
9210,觸發了獺獺陷阱……,57,33,0,0,False
9211,這一層啟動了衝刺的魔法效果……,57,33,0,0,False
9212,這一層覆蓋了強大的結界，導致無法使用魔石……,57,33,0,0,False
9213,這一層的魔物暫時被削弱了！,57,33,0,0,False
9214,獲得了隱形魔法的效果！,57,33,0,0,False
9215,等人獲得了隱形魔法的效果！,57,33,0,0,False
9216,這一層的魔物暫時被石化了！,57,33,0,0,False
9217,傳送燈籠是假的……,57,33,0,0,False
9218,第UNKNOWN層,57,33,0,0,False
9219,   的HP變成了UNKNOWN。,41,1,0,0,False
9220,從岩壁的對面傳來一陣不祥的震動！,57,33,0,0,False
9221,炎精使地面開始燃燒！,57,33,0,0,False
9222,水精被召喚了出來！,57,33,0,0,False
9223,接受了緹坦妮雅的魔力，周圍的樹木開始生長！,57,33,0,0,False
9224,光暗乙太中和了……,57,33,0,0,False
9225,厄瑞玻斯的巨腕從次元裂縫中伸了出來！,57,33,0,0,False
9226,快使用「完美隱形」！,57,33,0,0,False
9227,「シャインブレード」を叩き込め！,57,33,0,0,False
9228,快使用「絕脈隱形」！,57,33,0,0,False
9229,●予備,57,33,0,0,False
9230,●予備,57,33,0,0,False
9231,●予備,57,33,0,0,False
9232,水精即將被召喚……,57,33,0,0,False
9233,接受了緹坦妮雅的魔力，根開始伸長！,57,33,0,0,False
9234,隱形的負荷侵蝕了桑克瑞德……,57,33,0,0,False
9235,隱形的負荷增加了……,57,33,0,0,False
9236,隱形的負荷再次增加了……,57,33,0,0,False
9237,隱形的負荷快要到達極限了……,57,33,0,0,False
9238,桑克瑞德快要撐不下去了……,57,33,0,0,False
9239,●予備,57,33,0,0,False
9240,跨界通訊貝名稱不能由純符號構成。,60,8,0,0,False
9241,跨界通訊貝名稱請控制在7個字元之內。,60,8,0,0,False
9242,跨界通訊貝名稱中含有無效空格。,60,8,0,0,False
9243,跨界通訊貝名稱中含有無效字元。,60,8,0,0,False
9244,跨界通訊貝名稱中含有無法連續使用的字元。,60,8,0,0,False
9245,無法邀請對方加入跨界通訊貝，該玩家正處於離線或超域傳送狀態。,60,9,0,0,False
9246,該名稱不符合規範，請更換為其他名稱。,60,8,0,0,False
9247,無法創建跨界通訊貝。,60,8,0,0,False
9248,該名稱已被使用，請更換為其他名稱。,60,8,0,0,False
9249,無法創建更多跨界通訊貝。,60,8,0,0,False
9250,跨界通訊貝名字中含有無法使用的詞。,60,8,0,0,False
9251,創建了跨界通訊貝「UNKNOWN」。,57,33,0,0,False
9252,更改跨界通訊貝名稱失敗，名字中含有無法使用的字元。,60,8,0,0,False
9253,更改跨界通訊貝名稱失敗。,60,8,0,0,False
9254,跨界通訊貝的名稱已改為「UNKNOWN」。,57,33,0,0,False
9255,跨界通訊貝的名稱已改為「UNKNOWN」。,57,33,1,0,False
9256,跨界通訊貝「」解散了。,57,33,1,0,False
9257,無法解散跨界通訊貝。,60,8,0,0,False
9258,"向發送了加入
跨界通訊貝「」的邀請。",57,33,0,0,False
9259,跨界通訊貝人員已滿，無法增加新成員。,60,8,0,0,False
9260,無法向黑名單中的玩家發送跨界通訊貝邀請。,60,8,0,0,False
9261,無法發送跨界通訊貝邀請。,60,8,0,0,False
9262,被邀請的玩家已加入該跨界通訊貝。,60,8,0,0,False
9263,對方無法再持有更多的跨界通訊貝了。,60,8,0,0,False
9264,無法發送跨界通訊貝邀請，該玩家正處於「忙碌中」狀態。,60,8,0,0,False
9265,無法發送跨界通訊貝邀請。,60,8,0,0,False
9266,"收到了發來的加入
跨界通訊貝「」的邀請。",57,33,1,0,False
9267,正式加入了跨界通訊貝「」。,57,33,0,0,False
9268,"正式加入了
跨界通訊貝「」。",57,33,1,0,False
9269,拒絕了正式加入跨界通訊貝「」。,57,33,0,0,False
9270,"拒絕了正式加入
跨界通訊貝「」。",57,33,1,0,False
9271,無法進行跨界通訊貝的正規加入操作。,60,8,0,0,False
9272,無法加入跨界通訊貝。,60,8,0,0,False
9273,無法退出跨界通訊貝。,60,8,0,0,False
9274,無法離開跨界通訊貝。,60,8,0,0,False
9275,撤銷了發給的跨界通訊貝邀請。,57,33,1,0,False
9276,跨界通訊貝「」發來的邀請已被撤銷。,57,33,1,0,False
9277,退出了跨界通訊貝「」。,57,33,0,0,False
9278,"退出了
跨界通訊貝「」。",57,33,0,0,False
9279,跨界通訊貝管理員無法退出跨界通訊貝，請轉交許可權之後再退出。,60,9,0,0,False
9280,"被移除出了
跨界通訊貝「」。",57,33,0,0,False
9281,被移除出了跨界通訊貝「」。,57,33,1,0,False
9282,無法移除出跨界通訊貝。,60,8,0,0,False
9283,無法移出跨界通訊貝。,60,8,0,0,False
9284,"將任命為
「」的隊長。",57,33,0,0,False
9285,接受了跨界通訊貝「」的隊長任命。,57,33,1,0,False
9286,無法進行跨界通訊貝隊長操作。,60,8,0,0,False
9287,無法轉讓跨界通訊貝隊長許可權。,60,8,0,0,False
9288,"解除了作為
「」隊長的任命。",57,33,1,0,False
9289,解除了跨界通訊貝「」的隊長任命。,57,33,1,0,False
9290,辭退了跨界通訊貝「」的隊長職務。,57,33,0,0,False
9291,"辭退了
跨界通訊貝「」的隊長職務。",57,33,1,0,False
9292,"跨界通訊貝「」
的管理員許可權轉交給了。",57,33,0,0,False
9293,"跨界通訊貝「」
的管理員許可權轉交給了。",57,33,1,0,False
9294,無法轉交跨界通訊貝管理員許可權。,60,9,0,0,False
9295,跨界通訊貝管理員許可權轉讓的對象僅限線上成員。,60,9,0,0,False
9296,無法連續創建跨界通訊貝，請稍候。,60,9,0,0,False
9297,無法發送跨界通訊貝邀請。,60,8,0,0,False
9298,重新連接跨界通訊貝，請先移動到其他區域。,60,9,0,0,False
9299,"已將跨界通訊貝UNKNOWN的頻道號變更為跨界貝UNKNOWN。
跨界通訊貝UNKNOWN的頻道號已變更為跨界貝UNKNOWN。",57,33,0,0,False
9300,學會了UNKNOWN！,64,513,0,0,False
9301,無法使用，沒有被設置為有效技能。,60,8,0,0,False
9302,獲得了首次達成獎勵。,62,1,0,0,False
9303,達成了「每週目標：初級」！,57,33,0,0,False
9304,達成了「每週目標：中級」！,57,33,0,0,False
9305,達成了「每週目標：高級」！,57,33,0,0,False
9306,技能冷卻中，無法替換。,60,8,0,0,False
9307,目前狀態下無法進行該操作。,60,8,0,0,False
9308,技能正在施放中，無法移除。,60,8,0,0,False
9309,獲得了青魔道士記錄的首次達成獎勵。,57,33,0,0,False
9310,完成了青魔道士記錄中記載的任務，獲得了額外的報酬。,57,33,0,0,False
9311,完成了青魔道士記錄中記載的每週目標！,57,33,0,0,False
9312,完成了青魔道士記錄中記載的特別任務！,57,33,0,0,False
9313,"達成了挑戰青魔道士記錄的條件。
在完成任務時,青魔道士記錄中將記下對應任務的完成情況。",57,33,0,0,False
9314,,0,0,0,0,False
9315,,0,0,0,0,False
9316,,0,0,0,0,False
9317,,0,0,0,0,False
9318,,0,0,0,0,False
9319,,0,0,0,0,False
9320,,0,0,0,0,False
9321,,0,0,0,0,False
9322,,0,0,0,0,False
9323,,0,0,0,0,False
9324,,0,0,0,0,False
9325,,0,0,0,0,False
9326,,0,0,0,0,False
9327,,0,0,0,0,False
9328,,0,0,0,0,False
9329,,0,0,0,0,False
9330,從北方傳來了通緝令中危險標的怪物的氣息！,57,33,1,0,False
9331,感覺到了強大的危險標的怪物的氣息……,57,33,1,0,False
9332,特殊危險標的怪物的手下開始了偵察活動……,57,33,1,0,False
9333,通緝令中的危險標的怪物消失了蹤跡……,57,33,1,0,False
9334,特殊危險標的怪物的手下偵察結束回去了……,57,33,1,0,False
9335,,0,0,0,0,False
9336,,0,0,0,0,False
9337,,0,0,0,0,False
9338,,0,0,0,0,False
9339,,0,0,0,0,False
9340,調整前進的方向，避開危險！,57,33,0,0,False
9341,大量的魔力湧入了布料之中！,57,33,0,0,False
9342,究極武器創造出了颱風眼！,57,33,0,0,False
9343,Player Player的堅定信念，讓光之力綻放出了耀眼的光芒！,57,33,0,0,False
9344,Player Player的堅定信念，讓光之力綻放出了耀眼的光芒！,57,33,0,0,False
9345,堅定的信念讓光之力越發閃耀，突破了極限！,57,33,0,0,False
9346,帶有魔力的頭髮纏繞在了身上！,57,33,0,0,False
9347,身體麻痺，無法動彈！,57,33,0,0,False
9348,格威德魯特再次開始吸收起了雷力！,57,33,0,0,False
9349,,0,0,0,0,False
9350,將手伸向了召喚魔法陣！,57,513,0,0,False
9351,召喚魔法陣散發著詭異的光芒……,57,513,0,0,False
9352,消失後，召喚失敗，出現了！,57,1,0,0,False
9353,召喚失敗，出現了！,57,1,0,0,False
9354,被吸入，強制傳送出寶物庫……,57,17,0,0,False
9355,因為團滅導致被強制傳送出寶物庫……,57,17,0,0,False
9356,啟動了召喚魔法陣！,57,1,0,0,False
9357,發動了「召喚式變動」！,57,513,0,0,False
9358,,0,0,0,0,False
9359,好像還有沒拿走的財寶……,57,513,0,0,False
9360,討伐了所有的魔物！,57,513,0,0,False
9361,陷阱發動，散發出了吸引魔物的氣味！,57,33,0,0,False
9362,更多魔物出現了！,57,33,0,0,False
9363,陷阱發動，散發出了吸引魔物的氣味！,57,33,0,0,False
9364,更多魔物出現了！,57,33,0,0,False
9365,打開了通往第二區的大門！,57,33,0,0,False
9366,打倒了所有魔物！,57,513,0,0,False
9367,,0,0,0,0,False
9368,,0,0,0,0,False
9369,,0,0,0,0,False
9370,,0,0,0,0,False
9371,,0,0,0,0,False
9372,無法傳送，您的伴侶正位於特殊的場所。,60,9,0,0,False
9373,無法傳送，您的伴侶目前所在的位置無法確定,60,9,0,0,False
9374,無法傳送，您的伴侶處於離線狀態。,60,9,0,0,False
9375,無法傳送，您的伴侶正在移動到其他區域。,60,9,0,0,False
9376,無法傳送，您的伴侶正在房屋內。,60,9,0,0,False
9377,無法傳送，您的伴侶正處於特殊場景。,60,9,0,0,False
9378,目前狀態無法傳送。,60,9,0,0,False
9379,無法傳送，您的伴侶現在所處位置不明。,60,9,0,0,False
9380,無法傳送，您未開啟您的伴侶所在區域的乙太之光。,60,9,0,0,False
9381,無法傳送，您尚未與您伴侶所在區域的風脈泉共鳴完畢。,60,9,0,0,False
9382,您的伴侶正在飛行中，傳送至附近的安全地點。,60,9,0,0,False
9383,無法移動到您的伴侶所在場所，傳送至附近的安全地點。,60,9,0,0,False
9384,您的伴侶正在潛水中，傳送至附近的安全地點。,60,9,0,0,False
9385,永結同心周年紀念設定完成。,57,33,0,0,False
9386,收到了永結同心周年紀念的通知。,57,1,0,0,False
9387,無法傳送，尚未完成移動到您的伴侶所在區域的任務。,60,9,0,0,False
9388,有效技能已達上限。,60,8,0,0,False
9389,無法設置更多PvP額外技能。,60,8,0,0,False
9390,美容師增加了新的妝容！,57,33,0,0,False
9391,學會了新的情感動作「歐米茄M架勢」「歐米茄F架勢」。,64,33,0,0,False
9392,本任務有初次參加獎勵，在完成任務時會附加額外的報酬。,57,65,0,0,False
9393,作為初次參加的獎勵，獲得了0點經驗值。,62,1,0,0,False
9394,人工炸彈已經達到了最高熱量，無法再繼續升高了！,60,8,0,0,False
9395,學會了新的情感動作「黑色陸行鳥之筆」「紅色陸行鳥之筆」「黃色陸行鳥之筆」「藍色陸行鳥之筆」。,64,33,0,0,False
9396,背包已滿，無法使用。,60,9,0,0,False
9397,學會了新的情感動作「展現左側」「展現右側」。,64,33,0,0,False
9398,學會了新的情感動作「雀躍1」「雀躍2」「雀躍3」「雀躍4」「雀躍5」。,64,33,0,0,False
9399,局部的乙太吸收開始加速……！,57,4097,0,40,False
9400,重力場發生了紊亂！,57,33,0,40,False
9401,無法使用此功能，不在原始 World。,60,9,0,0,False
9402,不在原始 World的角色無法使用此功能。,60,9,0,0,False
9403,不在原始 World的角色無法使用此功能。,60,9,0,0,False
9404,申請跨界傳送時無法使用此功能。,60,9,0,0,False
9405,您所申請傳送的 World狀態已改變，申請已被取消。,60,9,0,0,False
9406,無法參加，同一時間段已在別的 World參加過這個G.A.T.E.。,60,9,0,0,False
9407,無法指定目前 World為目標。,60,9,0,0,False
9408,無法指定UNKNOWN為目標 World。,60,9,0,0,False
9409,組隊狀態下無法使用本功能。,60,9,0,0,False
9410,"由於發生了意外錯誤，申請失敗。
請稍後再嘗試申請。",60,9,0,0,False
9411,"由於發生了意外錯誤，申請已被取消。
請稍後再嘗試申請。",60,9,0,0,False
9412,申請已被取消。,60,9,0,0,False
9413,"跨界傳送功能受到限制。
如有不明之處，請聯繫客服。",60,9,0,0,False
9414,使用跨界傳送移動到了UNKNOWN。,57,33,0,0,False
9415,,0,0,0,0,False
9416,只能在非組隊或跨界小隊的狀態下使用該功能。,60,9,0,0,False
9417,來自其他DC的角色無法使用此功能。,60,9,0,0,False
9418,無法查看其他DC玩家的個人資訊。,60,9,0,0,False
9419,World繁忙，非原始 World角色無法傳送。,60,9,0,0,False
9420,前方 World繁忙，無法移動。,60,8,0,0,False
9421,同一DC內的移動請使用跨界傳送功能。,60,8,0,0,False
9422,無法選擇前往原始 World。,60,8,0,0,False
9423,原始 World異常中。,60,8,0,0,False
9424,,0,0,0,0,False
9425,,0,0,0,0,False
9426,,0,0,0,0,False
9427,,0,0,0,0,False
9428,,0,0,0,0,False
9429,,0,0,0,0,False
9430,,0,0,0,0,False
9431,,0,0,0,0,False
9432,,0,0,0,0,False
9433,,0,0,0,0,False
9434,,0,0,0,0,False
9435,,0,0,0,0,False
9436,,0,0,0,0,False
9437,,0,0,0,0,False
9438,,0,0,0,0,False
9439,,0,0,0,0,False
9440,,0,0,0,0,False
9441,,0,0,0,0,False
9442,,0,0,0,0,False
9443,,0,0,0,0,False
9444,,0,0,0,0,False
9445,,0,0,0,0,False
9446,,0,0,0,0,False
9447,,0,0,0,0,False
9448,,0,0,0,0,False
9449,,0,0,0,0,False
9450,,0,0,0,0,False
9451,無法出發，不符合必要的職業構成。,60,9,0,0,False
9452,無法出發，有未達到必要等級的成員。,60,9,0,0,False
9453,已取消，發生意外錯誤。,60,9,0,0,False
9454,的等級升到了UNKNOWN級。,57,33,0,0,False
9455,的投影功能開放。,57,33,0,0,False
9456,脫離隊伍後才可進入。,60,9,0,0,False
9457,目前無法使用此功能。,60,9,0,0,False
9458,無法出發，未達到必要平均品級。,60,9,0,0,False
9459,「親信戰友」開放了劇情模式。,57,33,0,0,False
9460,的幻象棱晶中追加了新的造型。,57,33,0,0,False
9461,此任務無法和幻體一同前往。,60,8,0,0,False
9462,此任務中受到不屈的意志影響，有一定次數機會受到致命傷害也不會倒下。,57,33,0,0,False
9463,雖然受到了致命傷害，但在不屈的意志的影響下試圖重新站起來！,57,33,0,0,False
9464,選中的任務沒有可以替換的隊員，以目前隊伍配置出發。,60,8,0,0,False
9465,劇情輔助器內的任務會在今後的更新中逐步增加。,60,9,0,0,False
9466,,0,0,0,0,False
9467,,0,0,0,0,False
9468,獲得了UNKNOWN個。,62,33,0,0,False
9469,獲得了。,62,33,0,0,False
9470,"目前職業並非青魔道士，只能編輯有效技能組的技能。
如果想要保存快速鍵上的青魔法設置，請將職業轉換成青魔道士。",57,9,0,0,False
9471,有效技能與快速鍵上的青魔法設置已保存到UNKNOWN。,57,513,0,0,False
9472,讀取了被保存在UNKNOWN裡的有效技能與快速鍵上的青魔法設置。,57,513,0,0,False
9473,"有效技能組與快速鍵上的設置已保存到UNKNOWN。
所有快速鍵均被設置為共用，因此無法保存快速鍵的青魔法設置。",57,9,0,0,False
9474,,0,0,0,0,False
9475,,0,0,0,0,False
9476,,0,0,0,0,False
9477,,0,0,0,0,False
9478,,0,0,0,0,False
9479,,0,0,0,0,False
9480,多變技能1和多變技能2不能為相同的技能。,60,9,0,0,False
9481,目前職業無法使用該技能。,60,9,0,0,False
9482,有3個屬性尚未選擇，無法完成屬性調整。,57,9,0,0,False
9483,"有重複選擇的屬性。
請對3個屬性重新進行選擇。",57,9,0,0,False
9484,"與原來的武器選擇了同樣的屬性，數值沒有發生變化。
請選擇其他屬性。",57,9,0,0,False
9485,,0,0,0,0,False
9486,,0,0,0,0,False
9487,,0,0,0,0,False
9488,,0,0,0,0,False
9489,,0,0,0,0,False
9490,堅定的信念化作了力量……！,57,2049,0,40,False
9491,堅定的信念化為了超越極限的力量……！,57,33,0,40,False
9492,雷力注入了格威德魯特體內……,57,4097,0,30,False
9493,更多雷力注入了格威德魯特體內……,57,4097,0,30,False
9494,格威德魯特體內充滿了雷力……,57,4097,0,30,False
9495,格威德魯特的雷力超越了臨界點！,57,4097,0,30,False
9496,突破極限吧！,57,2049,0,80,False
9497,虛擬空間的秩序崩壞了……,57,4097,0,40,False
9498,請控制進行接下來的戰鬥。,57,33,0,0,False
9499,電球被空洞吞沒了……,57,33,0,0,False
9500,請控制進行接下來的戰鬥。,57,33,0,0,False
9501,請控制玩家角色進行接下來的戰鬥。,57,33,0,0,False
9502,正在進行永恆吐息的發動準備！,57,33,0,0,False
9503,伊甸讓乙太加速了！,57,33,0,0,False
9504,永恆吐息的發動準備已完成！,57,33,0,0,False
9505,牢籠被破壞了！,57,513,0,0,False
9506,黑暗開始變濃了……,57,33,0,0,False
9507,黑暗變得更濃了……,57,33,0,0,False
9508,濃郁的黑暗吞噬了周圍的一切……,57,33,0,0,False
9509,英雄們心中的光明就要消失了……,57,33,0,0,False
9510,引出了觀眾們的心中黑暗……,57,33,0,0,False
9511,次元裂縫開啟了！,57,33,0,0,False
9512,受到了隆卡的詛咒……,57,33,0,0,False
9513,被傳送到了迷宮的起點……,57,33,0,0,False
9514,距離雅·修朵拉身上隆卡詛咒到達極限，還剩30秒……,57,33,0,0,False
9515,隆卡詛咒侵蝕了肉體……,57,33,0,0,False
9516,隆卡詛咒嚴重侵蝕了肉體……,57,33,0,0,False
9517,隆卡詛咒的侵蝕使肉體瀕臨死亡……,57,33,0,0,False
9518,衛兵團被壓制了……,57,33,0,0,False
9519,衛兵團的人數只剩不到一半了……,57,33,0,0,False
9520,衛兵團接近全滅……,57,33,0,0,False
9521,衛兵團幾乎全滅了……,57,33,0,0,False
9522,移動到了工廠廢墟下層……,57,513,0,0,False
9523,移動到了工廠廢墟下層……,57,513,0,0,False
9524,移動到了工廠廢墟深層……,57,513,0,0,False
9525,可以使用無線存取點了！,57,33,0,0,False
9526,無線存取點的使用受到了限制……,57,33,0,0,False
9527,機械生物們一起開始準備射擊……,57,33,0,0,False
9528,地板下的機械生物動作很可疑……,57,33,0,0,False
9529,地面上的滾軸開始運作……,57,33,0,0,False
9530,地板下開始充滿可燃性液體……,57,33,0,0,False
9531,牆面的火炎放射器開始運作……,57,33,0,0,False
9532,牆面的左臂開始運作……,57,33,0,0,False
9533,牆面的右臂開始運作……,57,33,0,0,False
9534,所有裝置開始全力運作……,57,33,0,0,False
9535,必滅之炎開始灼燒肉體……,57,33,0,0,False
9536,必滅之炎進一步灼燒肉體……,57,33,0,0,False
9537,涼南茜的種子萌發了新芽，並襲擊了過來……,57,33,0,0,False
9538,涼南茜的種子沒能發芽，就此枯萎！,57,33,0,0,False
9539,必滅之炎開始灼燒！,57,33,0,0,False
9540,在UNKNOWNUNKNOWN米處發現了??級的！,59,33,0,0,False
9541,"此次戰鬥中可以使用任務指令「鼻吸指示」。
將惡夢之霧作為目標，對艾澤爾二世下達指示。",57,33,0,0,False
9542,突破極限，跨越危機！,57,33,0,0,False
9543,使出「恐懼咆哮」，打倒禁衛旗手！,57,33,0,0,False
9544,不明物體正在觀察周圍……,57,33,0,0,False
9545,被不明物體的聲波所引誘，新的不明物體出現了！,57,33,0,0,False
9546,克琉普斯將魔力注入了地面……,57,33,0,0,False
9547,從排水溝感覺到了某種生物的氣息……,57,33,0,0,False
