#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
39740,甜心旋風,0,405,0,5996,0,0,0,62,0,0,0,228,0,1378,3,0,8,0,0,0,10,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39741,,0,405,0,5996,0,0,0,49,0,0,0,0,0,3203,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39742,,0,405,0,5996,0,0,0,0,0,0,0,0,0,3204,4,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39744,,0,405,24,5996,0,0,0,0,0,0,0,0,0,3227,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39745,雷轉質光束,0,405,24,1875,0,0,0,30,200,0,0,182,0,11089,3,0,8,0,0,0,12,20,2,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39746,超華麗野蠻旋火,0,405,24,5996,0,0,0,45,0,0,0,0,0,3221,4,0,8,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39747,超華麗野蠻旋火,0,405,24,5996,0,0,0,45,0,0,0,0,0,3221,4,0,8,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39748,超華麗野蠻旋火,0,405,24,5996,0,0,0,0,0,0,0,0,0,3221,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39749,雨中鳴,0,405,24,1875,0,0,0,75,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
39750,呱呱呱♪,0,405,24,1875,0,0,0,10,0,0,0,181,0,1494,3,0,8,0,0,0,2,12,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39751,雨中鳴,0,405,24,1875,0,0,0,62,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
39752,咕咕咕♪,0,405,24,1875,0,0,0,10,0,0,0,355,0,11079,3,0,8,0,0,0,10,40,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39753,咯咯咯♪,0,405,24,1875,0,0,0,10,0,0,0,213,0,11080,3,0,8,0,0,0,13,40,0,0,0,0,0,0,0,4,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39754,毒液滴落,0,405,24,1875,0,0,0,50,0,0,0,0,0,1495,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39755,狂歡進行曲,0,405,24,3115,0,0,0,15,0,0,0,181,0,11081,3,0,8,0,0,0,2,12,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39756,狂歡森巴舞,0,405,24,3115,0,0,0,10,0,0,0,194,0,11082,3,0,8,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39757,滑行俯衝,0,405,24,3115,0,0,0,35,0,0,0,182,0,3203,3,0,8,0,49,0,12,18,16,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39758,雨中鳴,0,405,24,1875,0,0,0,50,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
39759,四重加農砲,0,405,24,5996,0,0,0,135,0,0,0,0,0,3236,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39760,怒啄,0,405,24,3115,0,0,0,50,0,0,0,0,0,3205,3,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39761,怒啄,0,405,24,3115,0,0,0,0,0,0,0,0,0,3205,3,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39762,巨木龍捲,0,405,24,5996,0,0,0,40,60,0,0,1,0,1206,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39763,雷射劍,0,405,115,5996,0,0,0,40,220,0,0,459,0,3201,3,0,10,0,0,0,13,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39764,嚎叫,0,405,24,5996,0,0,0,30,0,0,0,1,0,1121,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39765,四重加農砲,0,405,24,5996,0,0,0,135,0,0,0,0,0,3237,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39766,五重加農砲,0,405,24,5996,0,0,0,160,0,0,0,0,0,3236,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39767,五重加農砲,0,405,24,5996,0,0,0,160,0,0,0,0,0,3237,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39768,野蠻旋火,0,405,0,5996,0,0,0,50,0,0,0,3,0,1378,4,0,8,0,0,0,13,40,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39769,野蠻旋火,0,405,0,5996,0,0,0,5,0,0,0,0,0,1378,4,0,8,0,0,0,13,40,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39770,超華麗野蠻旋火,0,405,0,5996,0,0,0,50,0,0,0,3,0,1378,4,0,8,0,0,0,13,40,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39771,超華麗野蠻旋火,0,405,0,5996,0,0,0,5,0,0,0,0,0,1378,4,0,8,0,0,0,13,40,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39772,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3208,4,0,8,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39773,深淵煙霧,0,405,137,1875,0,0,0,80,0,0,0,194,0,3211,3,0,8,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39774,空氣削割,0,405,24,1875,0,0,0,30,0,0,0,182,0,3203,3,0,8,0,0,0,12,50,12,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39775,空氣削割,0,405,24,1875,0,0,0,30,0,0,0,182,0,3203,3,0,8,0,0,0,12,50,12,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39776,鐮擊,0,405,24,1875,0,0,0,50,0,0,0,0,0,3201,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39777,混沌風暴,0,405,24,3115,0,0,0,50,0,0,0,0,0,3206,3,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39778,乙太累積,0,405,15,1875,0,0,0,40,0,0,0,0,0,490,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39779,乙太累積,0,405,9,1875,0,0,0,40,0,0,0,0,0,5314,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39780,電光,0,405,0,1875,0,0,0,0,0,0,0,0,0,11083,3,0,8,0,0,0,2,12,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39781,旋風環,0,405,0,1875,0,0,0,0,0,0,0,0,0,11084,3,0,8,0,0,0,10,40,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39782,莫古利激流,0,9758,0,1875,4103,0,0,0,25,207,0,0,0,12225,2,1,0,0,0,0,4,25,4,10,0,0,58,0,0,7,1,197,1,0,0,42,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False
39783,馬蒂恩懲罰,0,9759,0,1875,4104,0,0,0,25,208,0,0,0,12226,2,1,0,0,0,0,4,25,4,10,0,0,58,0,0,7,1,197,1,0,0,42,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False
39784,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3204,3,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39785,古樹之杖,0,405,0,1875,0,0,0,0,0,0,0,194,0,10628,3,0,11,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39786,古樹之杖,0,405,0,1875,0,0,0,0,0,0,0,194,0,10628,3,0,11,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39787,古樹之杖,0,405,0,1875,0,0,0,0,0,0,0,194,0,10628,3,0,11,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39788,古樹之杖,0,405,0,1875,0,0,0,0,0,0,0,194,0,10628,3,0,11,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39789,思い出す：壱,0,405,24,1875,0,0,0,40,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39790,思い出す：弐,0,405,24,1875,0,0,0,40,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39791,思い出す：参,0,405,24,1875,0,0,0,40,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39792,思い出す：肆,0,405,24,1875,0,0,0,40,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39793,回想撃,0,405,24,1875,0,0,0,30,0,0,0,0,0,3201,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39794,老木の杖,0,405,24,1875,0,0,0,0,0,0,0,0,0,10628,3,0,11,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
39795,,0,405,0,1875,0,0,0,0,0,0,0,0,0,473,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39796,,0,405,0,1875,0,0,0,0,0,0,0,0,0,448,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39797,曲後桑巴,0,405,24,1875,0,0,0,50,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
39798,兇惡吐息,0,405,0,5996,0,0,0,0,0,0,0,0,0,3234,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39799,死亡俯衝,0,405,24,1875,0,0,0,0,0,0,0,0,0,3202,3,0,8,0,8,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39800,超火焰,0,405,0,1875,0,0,0,10,0,0,0,181,0,3206,2,0,8,0,0,0,2,15,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
39801,超暴雪,0,405,0,1875,0,0,0,10,0,0,0,328,0,3207,2,0,8,0,0,0,10,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
39802,超火焰,0,405,0,1875,0,0,0,10,0,0,0,181,0,3206,2,0,8,0,0,0,2,15,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
39803,超暴雪,0,405,0,1875,0,0,0,10,0,0,0,328,0,3207,2,0,8,0,0,0,10,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
39804,,0,405,24,1875,0,0,0,0,0,0,0,0,0,3211,3,0,8,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
39805,求愛,0,405,24,5996,0,0,0,30,0,0,0,0,0,3221,3,0,11,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39806,求愛,0,405,0,5996,0,0,0,40,0,0,0,573,0,1378,3,0,8,0,0,0,2,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39807,毒液揮灑,0,405,24,3115,0,0,0,40,0,0,0,355,0,3209,3,0,8,0,0,0,10,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39808,,0,405,0,5996,0,0,0,49,0,0,0,0,0,3201,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39809,,0,405,0,5996,0,0,0,49,0,0,0,0,0,3201,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39810,,0,405,0,5996,0,0,0,0,0,0,0,0,0,4399,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
