#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
36970,绞决处刑,0,3635,0,1875,3858,0,0,0,25,74,0,0,0,11840,3,11,0,0,0,96,1,0,0,10,113,0,58,0,0,7,1,180,2,0,0,0,-1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
36971,缢杀处刑,0,3636,0,1875,3858,0,0,0,25,75,0,0,0,11841,3,11,0,0,0,96,1,0,0,10,113,0,58,0,0,7,1,180,2,0,0,0,-1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
36972,断首处刑,0,3637,0,1875,0,3858,0,0,25,168,0,0,0,11842,3,11,0,0,0,96,3,8,0,0,113,0,58,0,0,7,1,180,2,0,0,0,8,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
36973,完人,0,3638,0,1875,3860,0,0,0,25,169,0,0,0,11843,3,0,0,0,0,100,2,5,0,10,113,0,58,0,0,7,1,180,2,0,0,0,25,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
36974,广域群射,0,357,0,1875,0,598,0,0,25,0,0,0,0,11896,3,0,0,0,0,25,2,5,0,102,63,0,58,0,0,7,1,50,2,0,0,5,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36975,碎心箭,0,2623,0,1875,0,599,0,0,150,0,0,0,0,11844,4,0,0,0,0,92,1,0,0,0,62,0,10,71,3,7,1,24,2,0,0,23,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36976,共鸣箭,0,2624,0,1875,3862,3862,0,0,25,170,0,0,0,11845,3,0,0,0,0,96,2,5,0,10,32,0,58,0,0,7,1,24,2,0,0,23,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36977,光明神的返场余音,0,2100,0,1875,3863,3863,0,0,25,171,0,0,0,11846,3,0,0,0,0,100,2,5,0,10,32,0,58,0,0,7,1,24,2,0,0,23,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36978,烈焰弹,0,3506,0,1875,2688,603,0,0,25,0,0,0,0,11847,3,0,0,0,0,68,1,0,0,10,62,0,58,0,0,7,1,96,2,0,0,31,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36979,双将,0,3507,0,1875,0,604,0,0,300,0,0,0,0,11848,4,0,0,0,0,92,2,5,0,0,62,0,15,71,3,7,1,96,2,0,0,31,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36980,将死,0,3508,0,1875,0,604,0,0,300,0,0,0,0,11849,4,0,0,0,0,92,2,5,0,0,62,0,16,72,3,7,1,96,2,0,0,31,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36981,掘地飞轮,0,3500,0,1875,3865,3865,0,0,25,172,0,0,0,11850,3,0,0,0,0,96,2,5,0,10,32,0,58,0,0,7,1,96,2,0,0,0,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36982,全金属爆发,0,3049,0,1875,3866,3866,0,0,25,173,0,0,0,11851,3,0,0,0,0,100,2,5,0,10,32,0,58,0,0,7,1,96,2,0,0,31,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36983,落幕舞,0,3483,0,1875,3867,3867,0,0,25,174,0,0,0,11852,3,0,0,0,0,92,2,5,0,10,91,0,58,0,0,7,1,150,2,0,0,38,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36984,结束动作,0,3484,0,1875,3868,3868,0,0,300,175,0,0,0,11853,3,0,0,0,0,96,2,15,0,10,91,0,7,58,0,7,1,150,4,0,0,0,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36985,拂晓舞,0,3485,0,1875,50,3869,0,0,25,176,0,0,0,11854,3,0,0,0,0,100,2,5,0,54,91,0,58,0,0,7,1,150,2,0,0,0,-1,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36986,高闪雷,0,2673,15,1875,3870,613,0,0,25,177,0,0,0,11867,2,1,120,0,0,92,1,0,0,10,62,0,58,0,0,5,1,26,1,0,0,25,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36987,高震雷,0,2674,15,1875,3870,613,0,0,25,177,0,0,0,11868,2,1,120,0,0,92,2,5,0,10,62,0,58,0,0,5,1,26,1,0,0,25,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36988,魔纹重置,67215,2150,0,1875,0,737,0,0,400,0,0,0,0,11869,4,0,0,0,0,96,7,3,0,0,32,0,9,0,0,0,2,26,1,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36989,耀星,0,2151,13,1875,0,0,0,20,25,0,0,0,0,11870,2,1,120,0,0,100,2,5,0,98,0,0,58,0,0,1,1,26,1,0,0,25,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36990,坏死爆发,0,2699,0,1875,1,617,0,0,10,0,0,0,0,11871,4,0,0,0,0,92,1,0,0,30,62,0,1,0,0,7,1,28,1,0,0,27,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36991,灼热之闪,0,2781,0,1875,3873,3873,0,0,10,178,0,0,0,11872,4,0,0,0,0,96,2,5,0,10,32,0,4,0,0,7,1,28,1,0,0,27,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
36992,烈日龙神召唤,0,2782,0,1875,0,1,0,0,600,0,0,0,0,11873,2,0,0,0,0,100,1,0,0,0,143,0,10,58,0,7,0,28,1,0,0,0,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
36993,光芒,0,2783,0,1875,0,0,0,0,0,0,0,0,0,3201,2,1,0,0,0,100,1,0,0,0,0,0,0,0,0,7,1,28,0,0,0,-1,50,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36994,灵极脉冲,0,2784,3,1875,3,1,0,0,25,0,0,0,0,11875,2,1,38,0,0,100,1,0,0,3,144,0,58,0,0,7,1,28,1,0,0,0,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36995,灵极核爆,0,2785,3,1875,3,1,0,0,25,0,0,0,0,11876,2,1,38,0,0,100,2,8,0,3,144,0,58,0,0,7,1,28,1,0,0,0,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36996,烈日核爆,0,2786,0,1875,0,1,0,0,200,0,0,0,0,11878,4,0,0,0,0,100,2,5,0,0,144,0,5,0,0,7,1,28,1,0,0,0,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36997,日光普照,0,2787,0,12103,3874,3874,0,0,600,191,0,0,0,11877,4,0,0,0,0,100,2,15,0,10,32,0,13,0,0,0,2,28,1,0,0,27,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
36998,烈日龙神迸发,0,2788,0,1875,0,1,0,0,200,0,0,0,0,11874,4,0,0,0,0,100,1,0,0,0,144,0,6,0,0,7,1,28,1,0,0,0,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
36999,众生离绝,0,2789,9,1875,0,0,0,0,0,0,0,0,0,3202,4,0,8,0,0,100,2,5,0,0,0,0,0,0,0,7,1,28,0,0,0,-1,50,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37000,,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
37001,魔导光子炮,0,405,0,5996,0,0,0,0,50,0,0,0,0,1753,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
37002,魔划圆斩·二段,0,3239,0,1875,15,0,7530,0,15,0,0,0,0,11942,3,13,0,0,0,52,3,8,0,43,58,0,58,0,0,7,1,112,2,0,0,0,8,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37003,魔划圆斩·三段,0,3240,0,1875,15,0,37002,0,15,0,0,0,0,11943,3,13,0,0,0,52,3,8,0,43,58,0,58,0,0,7,1,112,2,0,0,0,8,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37004,激荡,0,3241,3,1875,2,484,0,20,25,0,0,0,0,11879,2,1,44,0,0,84,1,0,0,3,62,0,58,0,0,7,1,112,1,0,0,35,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37005,荆棘环绕,0,3242,0,1875,3876,3876,0,0,10,179,0,0,0,11862,4,0,0,0,0,92,2,5,0,10,32,0,1,0,0,7,1,112,1,0,0,35,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37006,显贵冲击,0,3243,3,1875,4,3877,0,0,25,180,0,0,0,11863,2,1,44,0,0,96,2,5,0,3,32,0,58,0,0,7,1,112,1,0,0,0,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37007,光芒四射,0,3244,0,1875,3878,3878,0,0,10,188,0,0,0,11864,4,0,0,0,0,100,2,5,0,10,32,0,2,0,0,7,1,112,1,0,0,35,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37008,以太变移,0,2125,0,1875,0,0,0,0,600,0,0,0,0,11880,4,0,0,0,50,40,1,0,0,0,0,0,13,0,0,0,0,25,1,0,0,24,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
37009,闪飒,0,2126,3,1875,0,3879,0,0,25,181,0,0,0,11881,2,1,33,0,0,92,2,5,0,0,32,0,58,0,0,7,1,25,1,0,0,24,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
37010,医养,0,2127,8,12099,10,624,0,20,25,0,0,0,0,11882,2,2,33,0,0,96,2,20,0,3,62,0,58,0,0,7,2,25,1,0,0,24,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
37011,神爱抚,0,2128,0,12108,3881,3881,0,0,10,182,0,0,0,11883,4,2,0,0,0,100,2,30,0,10,32,0,2,0,0,0,2,25,1,0,0,24,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
37012,埋伏之毒,0,2879,0,1875,3882,3882,0,0,10,183,0,0,0,11884,4,0,0,0,0,92,2,5,0,10,32,0,3,0,0,7,1,29,1,0,0,28,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37013,意气轩昂之策,0,2880,8,12106,9,628,0,20,25,0,0,0,0,12776,2,2,39,0,0,96,2,20,0,3,62,0,58,0,0,7,2,29,1,0,0,28,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37014,炽天附体,0,2881,0,1875,0,1,0,0,1800,0,0,0,0,11886,4,0,0,0,0,100,1,0,0,0,102,0,24,0,0,0,2,29,1,0,0,28,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37015,显灵之章,0,2882,8,1875,9,3884,0,0,25,0,0,0,0,11887,2,2,39,0,0,100,1,0,0,3,32,0,58,0,0,7,2,29,1,0,0,0,30,0,5,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37016,降临之章,0,2883,8,12107,9,3884,0,0,25,0,0,0,0,12777,2,2,39,0,0,100,2,20,0,3,32,0,58,0,0,7,2,29,1,0,0,0,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37017,星极抽卡,0,3564,0,1875,0,0,0,0,550,0,0,0,0,5269,4,0,0,0,0,30,1,0,0,0,140,0,17,0,0,0,2,99,1,0,0,33,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37018,灵极抽卡,0,3565,0,1875,0,1,0,0,550,0,0,0,0,5269,4,0,0,0,0,30,1,0,0,0,140,0,17,0,0,0,2,99,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37019,出卡I,0,3116,0,1875,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,30,1,0,0,0,73,0,2,0,0,0,0,99,1,0,0,33,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37020,出卡II,0,3117,0,1875,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,30,1,0,0,0,73,0,3,0,0,0,0,99,1,0,0,33,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37021,出卡III,0,3118,0,1875,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,30,1,0,0,0,73,0,4,0,0,0,0,99,1,0,0,33,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37022,小奥秘卡,0,3119,0,1875,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,70,1,0,0,0,73,0,7,0,0,0,0,99,1,0,0,33,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37023,太阳神之衡,0,3110,0,11974,1,0,0,0,10,0,0,0,0,3851,4,0,0,0,0,30,1,0,0,33,0,0,2,0,0,0,2,99,1,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37024,放浪神之箭,0,3112,0,11976,3,0,0,0,10,0,0,0,0,3878,4,0,0,0,0,30,1,0,0,33,0,0,3,0,0,0,2,99,1,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37025,建筑神之塔,0,3115,0,11979,6,0,0,0,10,0,0,0,0,3882,4,0,0,0,0,30,1,0,0,33,0,0,4,0,0,0,2,99,1,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37026,战争神之枪,0,3113,0,11977,4,0,0,0,10,0,0,0,0,3880,4,0,0,0,0,30,1,0,0,33,0,0,2,0,0,0,2,99,1,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37027,世界树之干,0,3111,0,11975,2,0,0,0,10,0,0,0,0,3877,4,0,0,0,0,30,1,0,0,33,0,0,3,0,0,0,2,99,1,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37028,河流神之瓶,0,3114,0,11978,5,0,0,0,10,0,0,0,0,3881,4,0,0,0,0,30,1,0,0,33,0,0,4,0,0,0,2,99,1,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37029,神谕,0,3566,0,1875,3893,3893,0,0,10,184,0,0,0,11889,4,0,0,0,0,92,2,5,0,10,32,0,5,0,0,7,1,99,1,0,0,33,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37030,阳星合相,0,3567,10,12098,8,633,0,15,25,0,0,0,0,12783,2,2,40,0,0,96,2,20,0,3,62,0,58,0,0,7,2,99,1,0,0,33,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37031,太阳星座,0,3109,0,12110,3895,3895,0,0,10,185,0,0,0,11891,4,0,0,0,0,100,2,30,0,10,32,0,8,0,0,0,2,99,1,0,0,33,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
37032,均衡失衡,0,3687,3,1875,4,0,0,0,15,0,0,0,0,11892,2,1,86,0,0,82,2,5,0,70,0,0,58,0,0,7,1,181,1,0,0,0,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
37033,心神风息,0,3688,0,1875,0,0,0,0,600,0,0,0,0,11893,4,0,0,0,0,92,2,5,0,0,0,0,10,0,0,7,1,181,1,0,0,40,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37034,均衡预后II,0,3689,10,12104,8,637,0,0,15,0,0,0,0,12789,2,2,87,0,0,96,2,20,0,70,62,0,58,0,0,7,2,181,1,0,0,0,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
37035,智慧之爱,0,3690,0,12109,0,0,0,0,1800,0,0,0,0,11895,4,0,0,0,0,100,2,30,0,0,0,0,25,0,0,0,2,181,1,0,0,40,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
37036,幸福,0,405,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,30,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
