#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
3819,火之灾害,被火属性魔力包围，效果时间结束时会发动火之灾变,214158,0,0,0,0,0,1,2,17,205,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3820,冰之灾变,被冰属性魔力包围，效果时间结束时会在地面生成冰块,214159,0,0,0,0,0,1,2,17,210,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3821,冰之灾厄,被冰属性魔力包围，效果时间结束时会发动冰之灾变,214160,0,0,0,0,0,1,2,17,210,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3822,冰之灾害,被冰属性魔力包围，效果时间结束时会陷入冷却状态，在冷却状态下不持续移动会陷入冻结状态,214161,0,0,0,0,0,1,2,17,210,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3823,雷之灾变,被雷属性魔力包围，效果时间结束时会发动雷之灾变,214162,0,0,0,0,0,1,2,17,215,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3824,雷之灾厄,被雷属性魔力包围，效果时间结束时会发动雷之灾变,214163,0,0,0,0,0,1,2,17,215,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3825,大蛇的诅咒？,被大蛇诅咒，倒计时为0时会陷入无法战斗状态,214126,0,357,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3826,火伤,火属性持续伤害，体力逐渐流失,219001,10,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3827,祈告剑预备,可以发动祈告剑,212523,0,0,0,153,0,20,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3828,葬送剑预备,可以发动葬送剑,212524,0,0,0,153,0,20,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3829,极致防御,减轻所受到的伤害,213050,-20,0,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3830,极致护盾,抵消一定伤害,213051,100,0,0,0,0,20,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3831,荣耀之剑预备,可以发动荣耀之剑,213052,0,0,0,0,0,20,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3832,戮罪,"受到攻击的伤害减少并且受到物理攻击时会发动反击
同时，受到伤害或持续时间结束后，为自身附加持续恢复体力的效果",212568,-30,0,0,0,0,22,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3833,原初的搏动,身体里积蓄着原初的搏动，积蓄3档后该状态变为原初的怒震预备,218147,0,0,0,0,3,22,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3834,尽毁预备,可以发动尽毁,212569,0,0,0,0,0,22,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3835,暗影卫,减轻所受到的伤害,213125,-20,0,0,0,0,98,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3836,血乱,可以发动血红乱或刺穿,217147,0,0,0,0,3,98,1,16,0,2,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3837,掠影的蔑视预备,可以发动掠影的蔑视,213126,0,0,0,0,0,98,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3838,大星云,体力最大值提高，减轻所受到的伤害,213619,-10,0,0,0,0,149,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3839,命运之印预备,可以发动命运之印,213620,0,0,0,0,0,149,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3840,心有灵狮,可以发动心有灵狮连击,213621,0,0,0,0,0,149,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3841,金刚周天预备,可以发动金刚周天,212539,0,0,0,0,0,21,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3842,绝空拳预备,可以发动绝空拳,212540,0,0,0,0,0,21,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3843,乾坤斗气弹预备,可以发动乾坤斗气弹,212541,0,0,0,0,0,21,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3844,死者之岸预备,可以发动死者之岸,212589,0,0,0,0,0,23,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3845,龙炎升预备,可以发动龙炎升,212587,0,0,0,0,0,23,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3846,渡星冲预备,可以发动渡星冲,212588,0,0,0,0,0,23,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3847,沥血剑预备,可以发动沥血剑,213053,0,0,0,0,0,20,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3848,忍隐,不用隐遁身形也能够发动需要在隐遁状态下发动的技能,212919,0,0,0,0,0,92,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3849,介毒之术,受到攻击的伤害增加,212920,10,0,0,0,0,92,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3850,秘技预备,可以发动秘技,212921,0,0,0,0,0,92,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3851,天理人道预备,可以发动天理人道,212922,0,0,0,0,0,92,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3852,燕回返预备,可以发动燕回返,213315,0,0,0,161,0,111,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3853,天眼通,减轻所受到的伤害,213316,-10,0,0,0,0,111,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3854,通天眼,减轻所受到的伤害，同时体力会随时间逐渐恢复,213317,10,0,0,0,0,111,1,16,0,0,39,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3855,残心预备,可以发动残心,213318,0,0,0,0,0,111,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3856,天道,天下五剑变为天道五剑，纷乱雪月花变为天道雪月花,213319,0,0,0,0,0,111,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3857,祭牲预备,可以发动祭牲,212941,0,0,0,0,0,180,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3858,处刑人,可以发动绞决处刑、缢杀处刑、断首处刑,217198,0,0,0,120,2,180,1,16,0,2,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3859,补完,持续时间内发动团契，该状态变为完人预备,212942,0,0,0,151,0,180,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3860,完人预备,可以发动完人,212943,0,0,0,151,0,180,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3861,鹰眼,可以发动辉煌箭或影噬箭,213075,0,0,0,0,0,24,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3862,共鸣箭预备,可以发动共鸣箭,213076,0,0,0,0,0,24,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3863,光明神的返场余音预备,可以发动光明神的返场余音,213077,0,0,0,0,0,24,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3864,超荷预备,可以发动超荷,213022,0,0,0,0,0,96,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3865,掘地飞轮预备,可以发动掘地飞轮,213023,0,0,0,0,0,96,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3866,全金属爆发预备,可以发动全金属爆发,213024,0,0,0,0,0,96,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3867,落幕舞预备,可以发动落幕舞,213727,0,0,0,0,0,150,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3868,结束动作预备,可以发动结束动作,213728,0,0,0,0,0,150,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3869,拂晓舞预备,可以发动拂晓舞,213729,0,0,0,0,0,150,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3870,云砧,可以发动雷系魔法,212660,0,0,0,0,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3871,高闪雷,雷属性持续伤害，体力逐渐流失,212661,10,0,0,62,0,26,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3872,高震雷,雷属性持续伤害，体力逐渐流失,212662,10,0,0,62,0,26,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3873,灼热之闪预备,可以发动灼热之闪,212750,0,0,0,0,0,28,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3874,日光普照预备,可以发动日光普照,212751,0,0,0,0,0,28,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3875,魔法剑术,可以发动魔法剑术连击,218665,0,0,0,0,3,112,1,16,0,2,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3876,荆棘环绕预备,可以发动荆棘环绕,213411,0,0,0,0,0,112,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3877,显贵冲击预备,可以发动显贵冲击,213412,0,0,0,0,0,112,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3878,光芒四射预备,可以发动光芒四射,213413,0,0,0,0,0,112,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3879,闪飒预备,可以发动闪飒,218669,0,0,0,0,3,25,1,16,0,2,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3880,医养,体力会随时间逐渐恢复,212639,10,0,0,0,0,25,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3881,神爱抚预备,可以发动神爱抚,212640,0,0,0,0,0,25,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3882,埋伏之毒预备,可以发动埋伏之毒,212818,0,0,0,0,0,29,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3883,埋伏之毒,体力逐渐减少,212819,5,0,0,0,0,29,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3884,炽天附体,持续恢复自身及周围队员的体力,212820,0,0,0,154,0,29,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3885,炽天之光,体力会随时间逐渐恢复,212823,10,0,0,0,0,29,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
3886,音速破预备,可以发动音速破,213622,0,0,0,0,0,149,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3887,太阳神之衡,攻击所造成的伤害提高,213204,10,0,0,0,0,99,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3888,放浪神之箭,自身所受的治疗效果提高,213206,10,0,0,0,0,99,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3889,战争神之枪,攻击所造成的伤害提高,213207,10,0,0,0,0,99,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3890,世界树之干,减轻所受到的伤害,213205,-20,0,0,0,0,99,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3891,河流神之瓶,体力会随时间逐渐恢复,213208,10,0,0,0,0,99,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3892,建筑神之塔,抵消一定伤害,213209,100,0,0,0,0,99,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3893,神谕预备,可以发动神谕,213264,0,0,0,0,0,99,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3894,阳星合相,体力会随时间逐渐恢复,213265,10,0,0,0,0,99,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3895,太阳星座预备,可以发动太阳星座,213266,0,0,0,0,0,99,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3896,太阳星座,减轻所受到的伤害,213267,-20,0,0,0,0,99,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3897,均衡失衡,体力逐渐减少,212973,5,0,0,56,0,181,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3898,智慧之爱,发动治疗魔法的治疗量提高,212974,30,0,0,0,0,181,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
