#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,ContentCloseCycle,UnlockCriteria,UnlockCriteria2,JournalGenre,Transient,Image,Icon,Unknown32,Unknown58,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,RequiredExVersion,AcceptClassJobCategory,ContentMemberType,Unknown34,QueueMaxPlayers,UnlockType,UnlockType2,ClassJobLevelRequired,ClassJobLevelSync,LootModeType,RaidFinderParam,ContentType,ContentUICategory,PenaltyTimestampArrayIndex,Unknown41,PvP,Unknown_70_2,FixedItemLevelSync,AllowUndersized,NeedsMemberInEveryParty,Unknown57,AllowReplacement,AllowMinimumIL,AllowExplorerMode,RatedMatch,Rated,Unknown47,IsInDutyFinder,HighEndDuty,Unknown49,HasOnePlayerPerJobDetails,Unknown51,DutyRecorderAllowed,Unknown52,IsRegistrationHomeWorldLimited,Unknown54,Unknown55,Unknown56,IsRegistrationAllowedFromAnyDataCenter
848,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r01_s5p2,0,12,0,0,0,4044,112472,0,1,1,1033,40031,0,0,101,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
849,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r01_s5p3,0,13,0,0,0,4045,112472,0,1,1,1034,40032,0,0,102,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
850,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r02_s5p1,0,11,0,0,0,4046,112472,0,1,1,1032,40030,0,0,103,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
851,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r02_s5p2,0,12,0,0,0,4047,112472,0,1,1,1033,40031,0,0,104,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
852,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r02_s5p3,0,13,0,0,0,4048,112472,0,1,1,1034,40032,0,0,105,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
853,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r03_s5p1,0,11,0,0,0,4049,112472,0,1,1,1032,40030,0,0,106,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
854,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r03_s5p2,0,12,0,0,0,4050,112472,0,1,1,1033,40031,0,0,107,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
855,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r03_s5p3,0,13,0,0,0,4051,112472,0,1,1,1034,40032,0,0,108,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
856,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r04_s5p1,0,11,0,0,0,4052,112472,0,1,1,1032,40030,0,0,109,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
857,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r04_s5p2,0,12,0,0,0,4053,112472,0,1,1,1033,40031,0,0,110,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
858,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r04_s5p3,0,13,0,0,0,4054,112472,0,1,1,1034,40032,0,0,111,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
859,角力学校,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r05_s5p1,0,11,0,0,0,4055,112472,0,1,1,1032,40030,0,0,112,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
860,火山之心,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r05_s5p2,0,12,0,0,0,4056,112472,0,1,1,1033,40031,0,0,113,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
861,九霄云上,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mks_r05_s5p3,0,13,0,0,0,4057,112472,0,1,1,1034,40032,0,0,114,1,0,146,29,3,1,0,0,30,0,0,0,6,43,1,-1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
862,水晶冲突（角力学校：自定赛）,角力学校,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mks_ctm_s5p1,0,0,0,0,0,4058,112473,0,0,0,1058,40033,0,0,200,1,0,146,30,0,0,0,0,30,0,0,0,6,44,0,-1,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
863,水晶冲突（火山之心：自定赛）,火山之心,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mks_ctm_s5p2,0,0,0,0,0,4059,112474,0,0,0,1059,40034,0,0,201,1,0,146,30,0,0,0,0,30,0,0,0,6,44,0,-1,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
864,水晶冲突（九霄云上：自定赛）,九霄云上,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mks_ctm_s5p3,0,0,0,0,0,4060,112475,0,0,0,1060,40035,0,0,202,1,0,146,30,0,0,0,0,30,0,0,0,6,44,0,-1,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
865,里塔提恩强攻战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec043,0,0,0,0,0,0,0,0,0,0,1049,5060,0,50,0,1,0,142,1,0,0,0,0,49,50,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
866,灿烂神域阿格莱亚,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z5r1,0,0,0,0,301,3114,112466,0,0,0,1054,30115,565,0,124,1,4,108,4,0,0,0,0,90,90,2,0,5,42,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
867,拉哈布雷亚讨伐战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec044,0,0,0,0,0,0,0,0,0,0,1052,5061,0,60,0,1,0,142,1,0,0,0,0,50,50,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
868,多变迷宫 希拉狄哈水道,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w5d1,0,0,0,0,304,5100,112493,0,0,0,1069,36001,575,635,100,1,4,142,11,0,0,0,0,90,90,0,0,30,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True
869,异界孤城特罗亚宫廷,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z5d1,0,0,0,0,300,93,112481,0,0,0,1070,88,575,630,96,1,4,108,2,0,0,0,0,90,90,1,0,2,37,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
870,巴尔巴莉希娅歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z5fa,0,0,0,0,302,2085,112482,0,0,0,1071,20084,585,0,203,1,4,108,3,0,0,0,0,90,90,0,0,4,38,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
871,巴尔巴莉希娅歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z5fa_2,0,0,0,0,302,2086,112483,0,0,0,1072,20085,600,0,213,1,4,108,3,0,0,0,0,90,90,1,0,4,39,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
872,万魔殿 炼净之狱1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r5,0,0,0,0,301,3115,112484,0,0,0,1081,30116,585,0,138,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
873,零式万魔殿 炼净之狱1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r5_2,0,0,0,0,301,3119,112485,0,0,0,1082,30117,600,0,150,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
874,失传的力量,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec046,0,0,0,0,0,0,0,0,0,0,1091,5062,0,620,0,1,4,142,1,0,0,0,0,90,90,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
875,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,万魔殿 炼净之狱3,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r7,0,0,0,0,301,3117,112488,0,0,0,1085,30118,585,0,140,1,4,108,3,0,0,0,0,90,90,1,0,5,40,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
877,零式万魔殿 炼净之狱3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n5r7_2,0,0,0,0,301,3121,112489,0,0,0,1086,30119,610,0,152,1,4,108,3,0,0,0,0,90,90,1,0,5,41,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
